SIC,,,
,,,
"Division A: Agriculture, Forestry, And Fishing",,,
8420,,Arboreta and botanical or zoological gardens,
8421,,,"Arboreta, botanical, and zoological gardens"
8422,,,Botanical and zoological gardens
8600,Membership organizations,,
8610,,Business associations,
8611,,,Business associations
8620,,Professional membership organizations,
8621,,,Professional organizations
8630,,Labor unions and similar labor organizations,
8631,,,Labor organizations
8640,,"Civic, social, and fraternal associations",
8641,,,Civic and social associations
8650,,Political organizations,
8651,,,Political organizations
8660,,Religious organizations,
8661,,,Religious organizations
8690,,Membership organizations,
8699,,,"Membership organizations, nec"
8700,"Engineering, accounting, research, management, and related services",,
8710,,"Engineering, architectural, and surveying services",
8711,,,Engineering services
8712,,,Architectural services
8713,,,Surveying services
8720,,"Accounting, auditing, and bookkeeping services",
8721,,,"Accounting, auditing, & bookkeeping"
8730,,"Research, development, and testing services",
8731,,,Commercial physical research
8732,,,Commercial nonphysical research
8733,,,Noncommercial research organizations
8734,,,Testing laboratories
8740,,Management and public relations services,
8741,,,Management services
8742,,,Management consulting services
8743,,,Public relations services
8744,,,Facilities support services
8748,,,"Business consulting, nec"
8800,Private households,,
8810,,Private households,
8811,,,Private Households
8900,Services,,
8910,,"Engineering, architectural, and surveying services",
8911,,,"Engineering, architectural, and surveying services"
8920,,"Noncommercial educational, scientific, and research organizations",
8922,,,"Noncommercial educational, scientific, and research organizations"
8930,,"Accounting, auditing, and bookkeeping services",
8931,,,"Accounting, auditing, and bookkeeping services"
8990,,Services,
8999,,,"Services, nec"
,,,
Division J: Public Administration,,,
9100,"Executive, legislative, and general government, except finance",,
9110,,Executive offices,
9111,,,Executive offices
9120,,Legislative bodies,
9121,,,Legislative bodies
9130,,Executive and legislative offices combined,
9131,,,Executive and legislative combined
9190,,General government,
9199,,,"General government, nec"
9200,"Justice, public order, and safety",,
9210,,Courts,
9211,,,Courts
9220,,Public order and safety,
9221,,,Police protection
9222,,,Legal counsel and prosecution
9223,,,Correctional institutions
9224,,,Fire protection
9229,,,"Public order and safety, nec"
9300,"Public finance, taxation, and monetary policy",,
9310,,"Public finance, taxation, and monetary policy",
9311,,,"Finance, taxation, & monetary policy"
9400,Administration of human resource programs,,
9410,,Administration of educational programs,
9411,,,Admin. of educational programs
9430,,Administration of public health programs,
9431,,,Admin. of public health programs
9440,,"Administration of social, human resource, and income maintenance programs",
9441,,,Admin. of social & manpower programs
9450,,"Administration of veterans' affairs, except health and insurance",
9451,,,Administration of veterans' affairs
9500,Administration of environmental quality and housing programs,,
9510,,Administration of environmental quality programs,
9511,,,"Air, water, & solid waste management"
9512,,,"Land, mineral, wildlife conservation"
9530,,Administration of housing and urban development programs,
9531,,,Housing programs
9532,,,Urban and community development
9600,Administration of economic programs,,
9610,,Administration of general economic programs,
9611,,,Admin. of general economic programs
9620,,Regulation and administration of transportation programs,
9621,,,"Regulation, admin. of transportation"
9630,,"Regulation and administration of communication, electric, gas, and other utilities",
9631,,,"Regulation, admin. of utilities"
9640,,Regulation of agricultural marketing and commodities,
9641,,,Regulation of agricultural marketing
9650,,"Regulation, licensing, and inspection of miscellaneous commercial sectors",
9651,,,Regulation misc. commercial sectors
9660,,Space research and technology,
9661,,,Space research and technology
9700,National security and international affairs,,
9710,,National security,
9711,,,National security
9720,,International affairs,
9721,,,International affairs
9900,Non-classifiable establishments,,
9990,,Non-classifiable establishments,
9995,,,Non-Operating Establishments
9997,,,Conglomerates
9998,,,Multi-Sector Holdings
9999,,,Non-classifiable establishments
